"mmsi","Distance_A","Distance_B"
416000307,55215.0061938969,21855.5132948773
416000347,61162.0224642197,18033.3285974369
416000357,190942.970876263,33336.983601407
416000358,2846036.89219951,273196.661818651
416000361,403170.661080151,176399.087443306
416000381,2495652.87747292,702874.194080316
416000385,1209998.39667011,337234.946716687
416000392,412859.123043636,230454.515367963
416000398,114329.774495876,34348.4648902586
416000402,970678.850819723,167604.636258896
416000405,1534757.06901177,1247450.37542221
416000411,1656177.25731051,818900.744044415
416000412,802041.538245106,483308.324156035
416000415,165218.551526948,42048.5574590523
416000445,308668.562159917,167246.824557204
416000461,2055123.59336765,864271.287819958
416000462,1677155.83441585,84355.3475544784
416000476,3033754.76592848,617603.289688509
416000477,1728555.37306075,128362.699636435
416000478,53115.7811747359,31069.3361711413
416000486,968881.013287528,346016.751511818
416000487,53603.3238508854,21490.5674288893
416000502,2194651.3009992,772180.36809128
416000514,263985.319466747,123197.640450971
416000594,3052507.82842203,736149.742469613
416000598,1302410.60930662,757477.812786018
416000618,128844.765627069,25718.6423391136
416000632,620877.719951058,141752.999522495
416000643,752171.251911333,305241.763881942
416000662,1500015.89991559,754461.41298708
416000667,244287.958204277,16997.3843287797
416000702,58348.014783681,13763.7714804319
416000718,88673.2962889621,34393.397711435
416000737,563663.097596663,477438.3005458
416000754,221782.780323382,53103.6036038765
416000775,2897035.82875482,1229899.94485907
416000776,361275.185255192,210940.772581747
416000784,1811793.18210465,628525.844144054
416000803,1384751.32089133,670217.321014648
416000807,163210.659063162,74509.1663842683
416000817,924067.494011509,390507.765613468
416000831,1312324.88840707,172060.595025293
416000832,210995.872689329,143590.692932834
416000836,1596836.55764342,229833.708880787
416000853,308915.249526443,208492.269297682
416000855,1044660.12401343,144258.161776772
416000947,414705.317103577,283532.341320512
416000961,96247.4952548897,16666.9091580414
416000964,364268.695340259,36396.7110676317
416000974,453614.003844307,130153.945072609
416000978,595710.812098859,165280.736648486
416000993,1766669.86692077,118231.548671981
416001007,83148.7942949397,22919.1442701642
416001008,112625.627289375,59454.8364670988
416001013,108394.205476343,64733.2251454424
416001021,82664.0209249097,49910.7375197511
416001033,459786.624764028,48651.0429256108
416001047,756252.797702742,408311.500847765
416001159,527925.543644208,185801.288101639
416001225,2587049.50644633,2393416.41800397
416001228,1457801.35730849,892487.304752634
416001233,1087842.9769316,484211.375196528
416001241,76746.6809998725,47509.1861677159
416001245,6437951.99373305,728552.449796356
416001249,1518528.31246207,213606.802432466
416001251,57707.4430799726,29249.5250723164
416001252,1803093.38192144,632798.78467418
416001255,892436.917734968,429925.145861671
416001344,777012.438816937,153330.71102682
416001354,203604.361657059,38896.7510951652
416001355,2068303.12822448,527692.713855633
416001358,111778.062671435,27897.3682113966
416001414,2953651.19649559,2395750.53513806
416001415,88500.0287231102,65869.5042475213
416001421,156991.383976265,49547.449727448
416001425,76515.6816825203,18245.5124615026
416001426,45969.1870945462,23058.0830824508
416001432,117341.454489625,63235.2133491052
416001438,68584.7876388157,22006.3904163427
416001447,1192398.43994158,504769.81291973
416001451,1936684.84468594,776539.524085754
416001461,108518.427947227,28606.9428138966
416001471,529630.093912678,304649.186314819
416001476,1490549.3825626,458513.894733063
416001491,445558.251682328,159806.685466926
416001511,68223.9937959648,8424.46965710132
416001519,2911389.68814083,1694230.33977979
416001521,82483.556965258,32208.7572110012
416001528,114579.320866192,79820.8410120892
416001544,141883.202088176,18728.2212687432
416001547,96380.4175585313,71300.0972200359
416001549,84496.5927048088,28907.8569864216
416001619,1872957.61149792,1230844.58571909
416001645,71942.8345380294,20683.9042048314
416001745,110353.887767223,54060.9025888551
416001792,204641.197890031,22857.0335497399
416001799,1637844.26764518,783549.29499503
416001821,101583.125072441,21613.7095084767
416001833,1433046.16789242,286031.38626062
416001845,110133.50644999,63184.1135241721
416001967,132005.547408439,46165.6603483749
416002051,3043859.89679924,630248.151255516
416002067,211632.960346078,148608.20095917
416002092,1629121.25115877,842270.858311988
416002099,827229.906252137,426782.670708617
416002109,351454.322192275,184587.652215041
416002112,313145.060008692,166763.4066133
416002117,597404.505187555,466513.790349893
416002121,226618.99224048,62264.4175644897
416002131,612341.883445903,117533.169247821
416002137,69372.0635997903,39079.7473130124
416002141,465741.945224509,67706.8201442217
416002147,366540.945212886,190559.322768161
416002154,423975.754364784,110614.509741235
416002165,170992.439434971,74004.2998492119
416002167,269716.065393583,90670.5106555497
416002168,1156829.12824036,382425.195885598
416002173,2439223.11612969,253096.632687003
416002174,669810.225434867,200504.878656648
416002194,990468.023334362,211984.228221907
416002195,1345855.69020427,387372.200336471
416002198,1867519.49654152,1401336.4394707
416002201,4040499.19292889,994731.398418738
416002216,3314427.88702604,1096136.26551631
416002218,359664.443246016,99850.8295145112
416002222,893929.273525189,87881.6132774184
416002231,173632.960508575,66491.6448474303
416002257,1514597.38298235,322974.226458495
416002261,3369989.01159123,468979.409999809
416002291,2947397.02329327,116317.787200319
416002298,1865090.70893163,1051775.7997679
416002304,1810275.06283425,1184140.31272475
416002323,616967.513333566,351875.17523926
416002324,1435764.61884385,1014163.40694976
416002329,212515.617497293,53599.3683769847
416002343,344272.572264748,244482.855659989
416002348,521789.133178169,60108.5666142982
416002353,119290.290826682,50288.1187940858
416002357,1766251.03693733,204869.609914589
416002362,93531.9757915317,43002.9123618384
416002374,3231277.05950771,444476.467741659
416002383,123274.611208328,44456.2769447765
416002404,2332341.47803827,1072302.33877913
416002415,525570.034494627,58117.1595524268
416002441,1564213.66319778,1004359.30218615
416002445,2659498.45641096,198127.482067316
416002446,2564017.42518607,1143090.79361834
416002452,1622637.14241704,952436.697279357
416002465,1683375.4602182,465494.863206805
416002467,979059.865002891,333113.999341969
416002469,2974167.5506136,593608.904201514
416002481,948419.580285393,363983.39691509
416002491,1218757.56425046,381532.671331653
416002492,1547963.61229708,675798.997210778
416002494,1282356.61003818,87048.7479014973
416002514,512228.200874262,328828.249970919
416002526,314481.05356515,117126.847906855
416002527,1602728.80975134,1220732.95432462
416002533,118967.750492236,21809.4411776249
416002537,1520339.00605368,781454.859987756
416002545,1166127.07753938,834391.586040622
416002552,408117.589736946,104772.296682911
416002556,3798639.8210904,346718.760137038
416002569,1858869.29451717,1107195.66846685
416002575,718786.056893554,161235.53368909
416002581,4000546.54975145,965451.066719058
416002586,2837529.4694372,318326.578944985
416002591,4364093.27693085,185201.999426204
416002596,1270652.83750163,303145.249362506
416002605,2315037.92242711,723723.913097081
416002622,1685865.41083927,269171.058116722
416002631,1930800.75154822,381683.230027689
416002639,306181.762550206,62727.8545652645
416002642,1927896.51126648,1324862.9165305
416002643,1441501.82372848,1048609.29716839
416002681,688564.640339276,469465.614410813
416002682,1982297.31906723,456545.320598354
416002695,3909869.55525188,2131068.31851395
416002724,2064162.40171667,610097.931365993
416002744,2837369.92205623,1314494.13450608
416002747,1538336.66005608,608405.937291643
416002766,27432.0172279034,14523.7875549999
416002768,1899023.23002818,1316294.32181432
416002804,2222725.24679676,1174001.91532652
416002813,1603562.44177923,775181.851564744
416002825,1353230.28472506,482499.432676707
416002826,2605603.70137662,1257755.7777642
416002835,439753.923589752,69567.2477003488
416002858,2200382.26262322,479710.906048923
416002859,5868779.16283975,721857.394452298
416002888,604788.239064395,292010.620500101
416002896,1380955.65338157,403480.471014347
416002900,8210103.81885634,1592010.6699929
416002902,0,0
416002904,2937561.62114311,1503468.55928839
416002922,1625722.1718001,470878.966196076
416002934,204465.758524551,54258.4864995708
416002946,885336.794599179,315122.5325064
416002948,5808750.15718815,2119275.97082221
416002962,4507250.3568499,766128.480638529
416002981,104637.914579161,44147.4595857444
416002983,1606430.63227305,1220779.16460326
416002989,337081.666019474,116648.941362287
416002998,2648039.33152147,1335175.49015559
416003009,1283036.86207311,113450.479243123
416003012,84072.1075998775,33775.756341437
416003021,1894588.31537096,822743.6702838
416003055,57384.3216424697,31088.4045258706
416003068,2042094.58172994,437242.054889126
416003073,2594990.09686998,1878050.70114159
416003074,680002.06219202,367247.586616878
416003089,522966.595815832,360556.780589802
416003097,1658075.30937178,488078.150164103
416003105,3529159.99064768,865112.139279953
416003149,251918.968211592,56821.846735785
416003158,188430.390260201,125102.046356973
416003162,1376589.70176119,765733.75805685
416003165,6475113.17464182,2009067.56393488
416003187,590505.771139765,76488.770219024
416003189,1995636.17375998,575368.291397098
416003205,1544156.59640165,516202.037012708
416003236,1406059.30541763,431987.852978113
416003272,259434.553776965,103138.285906328
416003306,1896772.83737065,745710.284323393
416003315,2539949.00554275,587874.128245417
416003371,1315033.74585265,512157.817081257
416003386,56423.6768772592,1376.12012683874
416003408,69442.3206072253,36656.448269971
416003409,1573647.01721445,295841.492164711
416003413,1787377.11646708,172657.664717036
416003414,2201829.20451164,1198706.60908041
416003452,1840983.52547782,579232.066503565
416003463,1885935.56108023,975031.246217294
416003466,330657.476558221,162407.840758108
416003472,146394.087349348,19178.908378141
416003483,1796065.36925096,94945.1278007538
416003505,336450.784709441,259474.195303444
416003541,793785.794933107,92660.7181007669
416003556,4082434.0046247,692359.441963759
416003561,1854522.49654319,802078.476364644
416003609,409100.529633423,50245.7417937797
416003624,203860.492713164,33375.5571427136
416003627,277656.367474994,134603.445618773
416003647,6576377.56403747,1787952.52468367
416003658,109070.392254104,26458.2613979767
416003665,3421308.65696163,566593.529208541
416003676,4058455.93893789,606057.509607558
416003677,1578018.23668987,332589.336822333
416003700,2976224.18439541,466860.346997362
416003709,3266676.43016492,1207189.5785091
416003735,2114511.01867004,445599.767403029
416003741,740663.67508872,587253.543289069
416003742,433765.940978315,174204.684345864
416003756,4114201.71566378,1087100.94545785
416003803,4425516.47367413,1168321.69994624
416003814,1230006.26720638,336546.60629792
416003822,4032329.97886307,1258503.76424395
416003854,3812251.00628395,1054137.37971334
416003867,414538.293755974,88668.1458079624
416003869,1824115.91328186,281162.003061603
416003874,3252576.96501592,1120278.83238155
416003933,360704.666791328,101511.899510395
416003955,680544.347061863,432759.863916801
416004043,899458.156262806,458217.806248909
416004044,682555.389468471,566624.785443192
416004048,218926.803668663,109492.657379136
416004049,6384771.82865601,304275.742116989
416004073,575964.337190969,307140.785967009
416004084,2149173.0349199,1388215.14188491
416004085,643504.517111512,361271.073652036
416004098,3289471.77440218,473569.112615541
416004158,1721622.76758202,372158.760033956
416004166,1718262.7938081,103783.440991289
416004179,1234925.93130233,171440.280854659
416004214,727963.333011452,87008.1616946604
416004242,1964869.26729502,350105.1524833
416004246,593044.610009903,390551.999972546
416004248,2435732.65959902,686564.150859993
416004256,2717535.91312621,930964.036638248
416004268,655234.599751395,524355.775058556
416004299,2226396.55244649,555332.617871455
416004339,1421247.69267018,816107.73801708
416004341,401789.252999342,88886.1904601582
416004342,1492720.66568639,430956.129164087
416004368,1368882.44205559,1023939.39879361
416004372,2901172.54815921,910159.464531924
416004375,2705929.59510215,556438.919450911
416004378,0,0
416004389,1503101.83534974,246558.91878228
416004408,0,0
416004409,4563896.63974354,697532.70684191
416004411,4431495.75763208,379190.117770126
416004421,4416410.02110854,854670.094713992
416004442,1969486.839657,275558.229205099
416004453,1010361.18898307,710812.861281539
416004471,107490.307983995,55187.5981416861
416004501,4364303.24903082,932314.462638029
416004502,4260453.46129856,993286.54285023
416004506,33988.6797807041,15857.526206224
416004552,4264359.63750501,1178397.70832335
416004553,3281061.39628283,811007.046564632
416004565,4438808.66846549,965434.037807483
416004566,4096701.34465729,734568.632897007
416004582,813146.198107686,397411.269507834
416004583,3460917.18964446,1479733.85998653
416004591,6229423.34919218,1501356.92795146
416004627,354588.672148846,54290.3470882731
416004662,2183850.99553666,265731.038448188
416004675,1051781.89434307,299070.724431792
416004685,1246217.28659476,90083.5231065428
416004687,1088685.23955897,445512.230671291
416004696,104254.618501438,46122.4901763809
416004759,4342583.58535372,1872863.83086096
416004767,26376.6675666396,15166.5197240807
416004887,1975976.26003252,227376.371066904
416004937,0,0
416005002,116237.207019105,33671.1809614919
416005085,0,0
416005097,5878258.60221596,2063037.44790496
416005149,98959.3021394519,52968.423894138
416005188,6742871.63743186,2993914.84032905
416005220,6952319.60287747,3598462.45221719
416005248,0,0
416005265,83872.0175202039,49692.9164308608
416005345,69170.8778802083,25668.4823804036
416005346,84541.2976943795,14680.1518112364
416008800,3464416.4659995,772199.487229489
416016872,31735.3842689164,10764.6710834698
416023367,37631.2266297219,10797.9288851149
416029255,37142.6405810389,16916.0318856234
416032700,6864649.55814586,1592959.45062282
416035900,8088.6256213388,0
416039500,1612061.87500553,208002.467702829
416039900,1684134.87913008,94201.4556580021
416052600,2235857.94744039,643230.198300989
416053500,5106616.40198521,3000530.93443521
416058700,10729.9174518975,3754.86571289181
416058800,2476841.1888498,0
416066555,139872.269618794,83965.1760455261
416069700,763780.68525924,540014.943595289
416075700,1569299.13003722,273206.656095484
416075900,1619545.01200096,1252237.42971565
416077500,3569930.47367773,542314.02896935
416079500,700781.20487807,376460.722641571
416081500,8002190.36021635,2163315.49072555
416081600,8013941.84563755,2053461.24814669
416082900,1566922.57093676,925989.799294375
416083600,0,0
416084500,1678918.53717665,631878.042668125
416086600,3980692.36062887,511029.027072925
416091600,6507682.58704135,2348640.44237186
416097500,2190259.44969148,941285.708639382
416099800,6803045.56269831,2632894.03756401
416101900,810335.794877739,388606.768067093
416102500,720333.221726414,393845.187708865
416111500,8074686.50520162,1784214.62567828
416112500,15057.5914703903,5638.85886417783
416112600,0,0
416118500,1573149.19207301,492847.584096365
416119800,2053588.9343939,890410.452171424
416119900,1483704.21498674,634288.337579474
416120500,2809636.07615517,405323.09627655
416120600,2223902.85850252,430785.517921897
416122800,1992177.36160598,738291.075809969
416123900,2027578.77313147,464213.403881438
416127500,6722248.25744314,1711993.16520164
416127600,910855.192738706,812037.886522386
416127700,458252.817556252,224529.846347435
416127800,6463179.42680145,547556.335703583
416127900,483294.127275858,346825.322480805
416142600,1837008.86545803,595153.250680117
416154700,98993.918989742,61798.6308690145
416164600,2685411.88783454,421894.863838509
416168500,1059842.46780354,495356.482091784
416168600,1245469.80429157,836845.448926878
416171600,3700925.72259901,635380.372717401
416173900,3255707.21788667,589875.753638615
416174900,6803766.85061021,2398287.63563284
416176700,2092449.23223454,1195201.283255
416182700,121457.903512091,60860.4986120532
416193900,798294.122475114,549187.792289826
416195900,3757980.20159248,403947.442476552
416196500,1622653.63863768,306133.577107558
416196800,3747131.3925733,342578.650554391
416197600,3069082.32833398,1116522.94416489
416198500,3879189.49391436,1143859.93861722
416198800,1310273.3522306,831033.101939295
416199500,2112418.93991233,932312.616476441
416199800,766906.705537312,386471.823966441
416201266,79863.3562683446,28348.5339155145
416201800,120958.31462361,63727.7463967849
416208900,3999845.00566989,447402.884504326
416210500,1551392.36194375,161074.835757475
416210600,2201163.37267034,670412.484311648
416211600,1801705.83564541,1204508.84748465
416212600,1591171.94903245,438010.048187318
416212700,146922.011594995,27365.683825327
416212800,2997705.07085209,828377.286251415
416213700,668876.322469146,129928.582600301
416213800,3268910.53766964,437651.554222321
416214700,1645020.76877606,108973.98347438
416214900,2395884.62271144,811599.157270212
416216800,3305553.68825569,470146.931938812
416216900,326992.259921534,80221.3403776815
416217800,1389022.58627217,497788.295121739
416217900,2240074.01084502,1174394.35116075
416218500,1760020.28816362,1666051.10372434
416218600,1965399.86903411,334297.560561234
416218900,1790107.34044796,352643.896251753
416219600,1679821.8939726,1359024.94058381
416219700,2143803.59260856,988246.03409166
416220600,1575216.03907133,603635.841609505
416220700,633489.847708796,248941.466320514
416220800,788786.013453677,478252.563724171
416220900,1746403.83031557,409816.581392886
416221500,3152000.83337151,878012.313937985
416221600,1675271.86854163,41062.0120453805
416221700,1207241.99627155,329869.233730335
416221800,1876133.44628639,659436.375087229
416221900,2001534.42173839,786098.836522351
416222700,3265047.17510788,598454.164320604
416226600,422619.503080027,67773.1181534552
416226700,1073954.57896998,219981.149453546
416227600,1893748.20208571,969360.705220944
416227800,2464145.82486191,1078398.36872093
416228600,1362617.35409279,202329.701038179
416228900,2841696.57769626,2169583.14964084
416229168,137323.014281726,67703.1782978887
416229600,1949464.72918971,1722319.92888685
416229700,1297946.17949374,666320.109766216
416230166,136867.386681831,64251.3158308894
416230500,2216875.42548263,547393.727636631
416230600,3453569.14299299,1914643.62371015
416230800,2194305.56868801,754066.495698178
416231500,2124058.47766608,479475.692635111
416231600,1840902.78139697,378612.212786734
416232500,2201071.79098192,913888.730711665
416232600,4373422.12932331,913052.216105392
416232900,718092.217159358,468799.642166973
416233500,747678.524323489,407251.560586214
416233700,3119667.20742912,1278567.65777775
416233900,7340199.85458903,382643.67076705
416234900,637303.909485519,456434.274582745
416235500,5766287.80344312,693188.522005344
416236200,639600.683164405,140099.003009929
416237600,4589880.09429843,774593.112940067
416237700,2753357.223455,246338.478079197
416237800,3138079.71758657,624160.242279024
416238900,0,0
416239700,734018.465082738,557992.000146038
416240800,2840219.78471346,976355.797321498
416242800,6332537.14471098,1561428.34514213
416247500,2065239.96789802,180792.041339992
416251500,1988193.69695124,817479.196992634
416298160,725156.42013825,582970.746531164
416298180,686174.027705978,331492.740418831
416298190,804763.523595786,372221.278563302
416303000,2657842.51094989,453565.896101581
416306430,818628.019011982,99294.7597684499
416306451,879106.438704812,458736.922032876
416330000,0,0
416338000,2691333.06193401,548501.394848397
416342000,1901907.59737225,551714.734003526
416349000,2689732.09763031,467491.985621974
416353000,1456639.70549547,302486.154265535
416367000,7718718.25148159,1796240.11072026
416368000,4128059.06493047,779420.707252563
416503000,1515181.97075526,447208.984812622
416529000,0,0
416530000,0,0
416558000,0,0
416623000,2149842.14126661,947089.132523148
416631000,3278575.64227859,630452.052908394
416641000,7597025.12889623,1673347.01659807
416679000,6580210.8544971,3219413.57460169
416697000,5460988.24365271,737488.378239241
416710000,2024111.12184414,888545.860779949
416717000,6929318.6665819,3012019.95783378
416731000,0,0
416761000,3391753.19069757,747251.292354557
416771000,2812708.8618122,0
416775000,2456613.64205545,3319.06896197944
416779000,8028470.86391719,1894957.63748094
416785000,6587832.72032576,3294739.42474359
416793000,0,0
416804000,3254807.47196211,2360522.93260175
416815000,3224268.38156578,610918.044169745
416822000,1781002.33137146,450474.285535981
416857000,0,0
416868000,0,0
416872000,0,0
416879000,21846.3620689141,6863.2998735997
416881476,129482.164019072,66095.2490597558
416881745,71875.4320545137,19558.3465167243
416882123,158804.698109723,82666.0264526628
416883418,1497566.36153338,351565.133009685
416895000,1840619.69368562,0
416951000,1039638.08328594,101709.872104553
431000138,1235923.76940984,121776.944145813
431000168,1510368.55668421,946129.286736416
431000254,1353471.10407186,777373.736157705
431000343,1431700.90354671,1145781.13142489
431000356,1321669.00362763,423502.463289844
431000476,1853881.09512755,1133805.60622464
431000582,1681317.00849344,976106.204482112
431000638,1703744.90146246,627917.644723541
431000640,66075.0525124926,21922.8362255489
431000650,3498036.43394589,1057398.03061933
431000662,2111699.88132541,883654.648460803
431000672,1367080.1606889,212109.22409253
431000713,1147700.89712627,331307.765635535
431000775,1536402.90523269,1034183.10800042
431000857,1309364.7339584,1016053.77878008
431000944,1746503.82694048,514400.059242937
431001016,1101219.53950241,592700.915532717
431001079,1029629.47431236,1003972.11180218
431001235,1562379.4222677,1239066.76361182
431001322,1489744.35552924,590024.386316193
431001573,790462.291864069,315301.905319169
431002127,1103772.23756999,231457.70458882
431002191,771582.643349938,459915.32599914
431002571,1552872.98986396,492874.937111805
431002693,1309299.40284447,392404.165979049
431002995,553018.727064268,271687.776396106
431003252,1140935.60884834,784542.545685898
431003457,1546006.12498517,815634.462724373
431003491,1454689.35118279,1347288.52316747
431003515,1462792.26575182,1397912.87757672
431003949,203086.600359542,54713.437224707
431004047,2196886.26167277,919909.235133755
431004082,484619.263746368,266378.346535693
431004286,994108.10854992,320050.24619205
431004389,1264854.78501638,1034298.07268332
431004559,980175.929827635,516340.050015038
431005009,1269770.60300711,834130.67087254
431005381,1343887.02658906,765875.271768566
431005411,983557.531074771,209881.846142204
431005871,2391741.28274486,1216722.78352693
431006558,287022.155525851,79488.1072978008
431006805,308344.951998316,69295.8828013972
431006988,29665.6813570746,11208.9745499379
431007015,338450.147392753,79155.8242707353
431007026,103553.718411319,42070.3892966528
431007028,40976.8186441535,7215.32998101003
431007038,311239.49309471,99178.5424467523
431007076,253502.643168019,74545.6002157631
431007088,197636.615260879,30265.8948345942
431007089,66040.4520804326,30295.1480312938
431007091,186211.167870342,19875.4311664728
431007141,242839.3023323,30261.595104842
431007142,168304.11846031,66922.3881190915
431007176,217511.147155588,88823.1323781833
431007183,64907.682223566,27810.635170444
431007186,97002.3329122769,49372.3191042043
431007191,147221.265050494,18969.048827738
431007192,361704.229808786,52762.2269782169
431007193,152590.958035488,25920.9893400245
431007285,200857.19446798,122242.98034793
431007286,94547.6301352329,23514.875720016
431007295,63589.048686975,28700.7208650449
431007296,210935.588216062,77260.3830292821
431007303,1305443.20488537,169293.491746629
431007378,342323.703685416,33424.6923179435
431007379,123975.44052855,79788.6297479571
431007503,554529.85973465,170111.505941686
431007646,114371.035118031,33513.2369640857
431007729,504597.273520563,144512.249142198
431007802,174105.283795762,31490.4375082848
431007838,68383.0099276392,44511.9716043632
431007935,382913.884292162,181573.914313965
431008501,86179.2941495384,46850.1184475589
431008546,273678.996652643,64991.3194962623
431008555,223495.859079692,92330.011089799
431008617,250494.114581752,36730.9137454537
431008649,315139.88668002,41658.274828525
431008785,58274.832795974,2234.69218048463
431008791,183848.631701173,42374.1792676688
431008861,669333.377877685,73595.0006033592
431008866,342895.313361726,18654.3811733172
431008893,271743.19271981,36581.629094445
431008919,2207734.45834052,854010.908272887
431008962,92761.6819427077,38321.2785709281
431008975,175492.645492079,23945.2179533732
431008996,61863.8799732485,40864.7175506977
431009005,26711.7668915636,14563.9986994829
431009021,13220.1375019816,8710.39557850816
431009127,160734.445870711,18346.2928826373
431009129,122551.894931508,26787.2660624671
431009203,49203.5617735093,25714.4070724139
431009289,55350.38725167,31805.3003711685
431009291,198676.989051475,26791.950705675
431009308,287460.157509885,14389.4788302153
431009343,20986.9924275069,17292.7600572988
431009353,461786.631432168,82081.0750616268
431009354,161459.779362112,74786.3724234243
431009381,159910.02702313,35470.8994774447
431009407,318757.761732103,6740.11560436518
431009416,176993.411835884,19433.5906521819
431009808,70504.4875362603,41307.3650115464
431009916,20344.6215956642,14822.4625645083
431010018,137271.771709237,93268.1990753384
431010031,32067.9764830522,15554.8338757338
431010295,40306.4556391761,21225.430621906
431010463,112524.10628711,22782.0640431912
431010498,122939.985795135,40889.0603568138
